,driverId,grid,positionOrder,points,statusId,year,round,top3_driver_season_percentage,top_3,driver_avg_finish_pos_season,Constructor_Top3_Percent,round_max_last_szn,top3_driver_season_percentage_lag,driver_avg_finish_pos_season_lag,Constructor_Top3_Percent_lag,round_lag
15358,320,18,20,0.0,62,1972-01-01,2,0.0,False,21.5,0.0,11.0,10.0,15.478260869565217,15.0,11.0
15359,306,11,21,0.0,5,1972-01-01,2,0.0,False,6.6,0.0,11.0,0.0,10.626865671641792,5.0,11.0
15360,328,1,22,0.0,6,1972-01-01,2,100.0,False,5.444444444444445,50.0,11.0,70.0,7.341176470588235,50.0,11.0
15361,305,4,23,0.0,22,1972-01-01,2,0.0,False,9.0,0.0,11.0,0.0,13.279069767441861,0.0,11.0
15363,314,10,25,0.0,5,1972-01-01,2,0.0,False,5.0,0.0,11.0,10.0,15.576923076923077,5.0,11.0
15365,224,3,1,9.0,1,1972-01-01,3,50.0,True,7.45,25.0,11.0,30.0,10.368932038834952,15.0,11.0
15366,235,1,2,6.0,1,1972-01-01,3,50.0,True,9.166666666666666,25.0,11.0,30.0,11.375,35.0,11.0
15367,223,8,3,4.0,11,1972-01-01,3,0.0,True,9.45,25.0,11.0,30.0,11.412371134020619,35.0,11.0
15368,333,13,4,3.0,11,1972-01-01,3,0.0,False,17.166666666666668,0.0,11.0,0.0,15.64516129032258,0.0,11.0
15369,309,11,5,2.0,11,1972-01-01,3,50.0,False,15.714285714285714,75.0,11.0,0.0,9.782608695652174,50.0,11.0
15372,314,18,8,0.0,12,1972-01-01,3,0.0,False,13.0,0.0,11.0,10.0,15.576923076923077,5.0,11.0
15374,289,23,10,0.0,14,1972-01-01,3,0.0,False,8.125,0.0,11.0,0.0,10.0125786163522,5.0,11.0
15375,280,19,11,0.0,14,1972-01-01,3,0.0,False,10.375,0.0,11.0,0.0,14.477272727272727,20.0,11.0
15376,328,4,12,0.0,3,1972-01-01,3,50.0,False,5.823529411764706,25.0,11.0,70.0,7.341176470588235,50.0,11.0
15377,278,6,13,0.0,6,1972-01-01,3,0.0,False,11.5625,0.0,11.0,10.0,11.670454545454545,5.0,11.0
15378,327,12,14,0.0,80,1972-01-01,3,0.0,False,9.5,25.0,11.0,30.0,9.083333333333334,50.0,11.0
15379,320,21,15,0.0,5,1972-01-01,3,0.0,False,17.75,0.0,11.0,10.0,15.478260869565217,15.0,11.0
15380,304,2,16,0.0,6,1972-01-01,3,100.0,False,5.421052631578948,75.0,11.0,0.0,7.793478260869565,5.0,11.0
15381,307,20,17,0.0,5,1972-01-01,3,0.0,False,13.125,0.0,11.0,0.0,13.548387096774194,15.0,11.0
15382,317,10,18,0.0,3,1972-01-01,3,0.0,False,10.0,0.0,11.0,0.0,14.5,15.0,11.0
15384,305,15,20,0.0,10,1972-01-01,3,0.0,False,12.25,0.0,11.0,0.0,13.279069767441861,0.0,11.0
15385,238,9,21,0.0,95,1972-01-01,3,0.0,False,13.9375,0.0,11.0,40.0,11.540229885057471,20.0,11.0
15387,306,7,23,0.0,6,1972-01-01,3,0.0,False,9.153846153846153,0.0,11.0,0.0,10.626865671641792,5.0,11.0
15391,306,4,1,9.0,1,1972-01-01,4,0.0,True,10.45,0.0,11.0,0.0,10.626865671641792,5.0,11.0
15392,235,2,2,6.0,1,1972-01-01,4,66.66666666666666,True,10.653846153846153,50.0,11.0,30.0,11.375,35.0,11.0
15393,224,1,3,4.0,11,1972-01-01,4,66.66666666666666,True,8.166666666666666,33.33333333333333,11.0,30.0,10.368932038834952,15.0,11.0
15394,328,8,4,3.0,12,1972-01-01,4,33.33333333333333,False,6.125,16.666666666666664,11.0,70.0,7.341176470588235,50.0,11.0
15396,278,6,6,1.0,13,1972-01-01,4,0.0,False,11.32,0.0,11.0,10.0,11.670454545454545,5.0,11.0
15397,333,18,7,0.0,13,1972-01-01,4,0.0,False,14.666666666666666,0.0,11.0,0.0,15.64516129032258,0.0,11.0
15398,337,17,8,0.0,13,1972-01-01,4,0.0,False,12.0,0.0,11.0,0.0,13.75,15.0,11.0
15401,238,15,11,0.0,14,1972-01-01,4,0.0,False,13.36,0.0,11.0,40.0,11.540229885057471,20.0,11.0
15402,289,20,12,0.0,14,1972-01-01,4,0.0,False,8.791666666666666,0.0,11.0,0.0,10.0125786163522,5.0,11.0
15405,304,7,15,0.0,16,1972-01-01,4,66.66666666666666,False,5.642857142857143,50.0,11.0,0.0,7.793478260869565,5.0,11.0
15408,327,12,18,0.0,62,1972-01-01,4,0.0,False,11.444444444444445,16.666666666666664,11.0,30.0,9.083333333333334,50.0,11.0
15409,280,9,19,0.0,3,1972-01-01,4,0.0,False,10.25,0.0,11.0,0.0,14.477272727272727,20.0,11.0
15410,223,3,20,0.0,3,1972-01-01,4,33.33333333333333,False,10.7,50.0,11.0,30.0,11.412371134020619,35.0,11.0
15411,305,11,21,0.0,3,1972-01-01,4,0.0,False,13.272727272727273,0.0,11.0,0.0,13.279069767441861,0.0,11.0
15412,307,20,22,0.0,3,1972-01-01,4,0.0,False,13.727272727272727,0.0,11.0,0.0,13.548387096774194,15.0,11.0
15413,314,13,23,0.0,3,1972-01-01,4,0.0,False,11.4,0.0,11.0,10.0,15.576923076923077,5.0,11.0
15414,320,5,24,0.0,3,1972-01-01,4,0.0,False,16.833333333333332,0.0,11.0,10.0,15.478260869565217,15.0,11.0
15415,317,16,25,0.0,5,1972-01-01,4,0.0,False,12.8,0.0,11.0,0.0,14.5,15.0,11.0
15416,224,1,1,9.0,1,1972-01-01,5,75.0,True,8.64102564102564,37.5,11.0,30.0,10.368932038834952,15.0,11.0
15417,327,5,2,6.0,1,1972-01-01,5,0.0,True,11.75,12.5,11.0,30.0,9.083333333333334,50.0,11.0
15418,304,3,3,4.0,1,1972-01-01,5,50.0,True,6.216216216216216,37.5,11.0,0.0,7.793478260869565,5.0,11.0
15419,305,8,4,3.0,1,1972-01-01,5,0.0,False,13.533333333333333,0.0,11.0,0.0,13.279069767441861,0.0,11.0
15421,278,13,6,1.0,11,1972-01-01,5,0.0,False,10.777777777777779,0.0,11.0,10.0,11.670454545454545,5.0,11.0
15422,309,7,7,0.0,12,1972-01-01,5,25.0,False,12.0,37.5,11.0,0.0,9.782608695652174,50.0,11.0
15423,307,15,8,0.0,12,1972-01-01,5,0.0,False,13.857142857142858,12.5,11.0,0.0,13.548387096774194,15.0,11.0
15424,238,14,9,0.0,12,1972-01-01,5,0.0,False,13.117647058823529,0.0,11.0,40.0,11.540229885057471,20.0,11.0
15425,337,23,10,0.0,12,1972-01-01,5,0.0,False,10.666666666666666,12.5,11.0,0.0,13.75,15.0,11.0
15430,289,16,15,0.0,22,1972-01-01,5,0.0,False,9.015625,0.0,11.0,0.0,10.0125786163522,5.0,11.0
15431,280,19,16,0.0,62,1972-01-01,5,0.0,False,10.647058823529411,0.0,11.0,0.0,14.477272727272727,20.0,11.0
15432,223,2,17,0.0,3,1972-01-01,5,25.0,False,10.625,50.0,11.0,30.0,11.412371134020619,35.0,11.0
15433,333,10,18,0.0,5,1972-01-01,5,0.0,False,14.545454545454545,0.0,11.0,0.0,15.64516129032258,0.0,11.0
15434,330,24,19,0.0,3,1972-01-01,5,0.0,False,13.0,0.0,11.0,0.0,17.125,20.0,11.0
15435,235,4,20,0.0,98,1972-01-01,5,75.0,False,9.628571428571428,50.0,11.0,30.0,11.375,35.0,11.0
15438,320,17,23,0.0,48,1972-01-01,5,0.0,False,17.5,12.5,11.0,10.0,15.478260869565217,15.0,11.0
15439,306,6,24,0.0,25,1972-01-01,5,25.0,False,9.925925925925926,12.5,11.0,0.0,10.626865671641792,5.0,11.0
15440,314,21,25,0.0,25,1972-01-01,5,0.0,False,13.875,0.0,11.0,10.0,15.576923076923077,5.0,11.0
15441,328,3,1,9.0,1,1972-01-01,6,20.0,True,5.7073170731707314,20.0,11.0,70.0,7.341176470588235,50.0,11.0
15442,224,8,2,6.0,1,1972-01-01,6,80.0,True,8.714285714285714,40.0,11.0,30.0,10.368932038834952,15.0,11.0
15443,278,1,3,4.0,1,1972-01-01,6,0.0,True,10.695652173913043,0.0,11.0,10.0,11.670454545454545,5.0,11.0
15444,327,7,4,3.0,1,1972-01-01,6,20.0,False,10.0,20.0,11.0,30.0,9.083333333333334,50.0,11.0
15445,238,9,5,2.0,1,1972-01-01,6,0.0,False,13.255813953488373,0.0,11.0,40.0,11.540229885057471,20.0,11.0
15446,305,10,6,1.0,1,1972-01-01,6,0.0,False,13.25,0.0,11.0,0.0,13.279069767441861,0.0,11.0
15447,304,2,7,0.0,1,1972-01-01,6,60.0,False,7.086956521739131,40.0,11.0,0.0,7.793478260869565,5.0,11.0
15450,289,20,10,0.0,1,1972-01-01,6,0.0,False,9.158536585365853,0.0,11.0,0.0,10.0125786163522,5.0,11.0
15451,235,4,11,0.0,11,1972-01-01,6,60.0,False,10.71111111111111,40.0,11.0,30.0,11.375,35.0,11.0
15453,330,19,13,0.0,11,1972-01-01,6,0.0,False,16.0,40.0,11.0,0.0,17.125,20.0,11.0
15454,333,12,14,0.0,11,1972-01-01,6,0.0,False,14.666666666666666,0.0,11.0,0.0,15.64516129032258,0.0,11.0
15455,306,24,15,0.0,11,1972-01-01,6,20.0,False,9.588235294117647,10.0,11.0,0.0,10.626865671641792,5.0,11.0
15457,314,5,17,0.0,12,1972-01-01,6,0.0,False,14.363636363636363,0.0,11.0,10.0,15.576923076923077,5.0,11.0
15461,317,18,21,0.0,6,1972-01-01,6,0.0,False,14.375,10.0,11.0,0.0,14.5,15.0,11.0
15463,337,6,23,0.0,107,1972-01-01,6,0.0,False,10.5,10.0,11.0,0.0,13.75,15.0,11.0
15466,224,2,1,9.0,1,1972-01-01,7,83.33333333333334,True,8.610169491525424,41.66666666666667,11.0,30.0,10.368932038834952,15.0,11.0
15467,328,4,2,6.0,1,1972-01-01,7,33.33333333333333,True,5.48,25.0,11.0,70.0,7.341176470588235,50.0,11.0
15468,309,3,3,4.0,1,1972-01-01,7,16.666666666666664,True,11.875,33.33333333333333,11.0,0.0,9.782608695652174,50.0,11.0
15469,278,17,4,3.0,11,1972-01-01,7,16.666666666666664,False,11.105263157894736,8.333333333333332,11.0,10.0,11.670454545454545,5.0,11.0
15470,304,11,5,2.0,11,1972-01-01,7,50.0,False,7.517857142857143,33.33333333333333,11.0,0.0,7.793478260869565,5.0,11.0
15472,238,8,7,0.0,20,1972-01-01,7,0.0,False,12.538461538461538,0.0,11.0,40.0,11.540229885057471,20.0,11.0
15476,306,6,11,0.0,16,1972-01-01,7,16.666666666666664,False,10.146341463414634,8.333333333333332,11.0,0.0,10.626865671641792,5.0,11.0
15479,314,5,14,0.0,22,1972-01-01,7,0.0,False,15.142857142857142,0.0,11.0,10.0,15.576923076923077,5.0,11.0
15480,327,12,15,0.0,20,1972-01-01,7,16.666666666666664,False,9.45,25.0,11.0,30.0,9.083333333333334,50.0,11.0
15482,235,1,17,0.0,51,1972-01-01,7,50.0,False,10.982142857142858,33.33333333333333,11.0,30.0,11.375,35.0,11.0
15483,289,21,18,0.0,20,1972-01-01,7,0.0,False,9.565656565656566,0.0,11.0,0.0,10.0125786163522,5.0,11.0
15486,305,7,21,0.0,6,1972-01-01,7,0.0,False,13.125,0.0,11.0,0.0,13.279069767441861,0.0,11.0
15488,330,18,23,0.0,20,1972-01-01,7,0.0,False,15.625,0.0,11.0,0.0,17.125,20.0,11.0
15489,280,26,24,0.0,3,1972-01-01,7,0.0,False,11.64,0.0,11.0,0.0,14.477272727272727,20.0,11.0
15490,320,16,25,0.0,5,1972-01-01,7,0.0,False,17.083333333333332,8.333333333333332,11.0,10.0,15.478260869565217,15.0,11.0
15491,333,20,26,0.0,3,1972-01-01,7,0.0,False,14.210526315789474,0.0,11.0,0.0,15.64516129032258,0.0,11.0
15492,235,1,1,9.0,1,1972-01-01,8,42.857142857142854,True,11.333333333333334,28.57142857142857,11.0,30.0,11.375,35.0,11.0
15493,223,7,2,6.0,1,1972-01-01,8,14.285714285714285,True,11.492537313432836,28.57142857142857,11.0,30.0,11.412371134020619,35.0,11.0
15494,238,4,3,4.0,1,1972-01-01,8,0.0,True,11.754098360655737,0.0,11.0,40.0,11.540229885057471,20.0,11.0
15495,307,18,4,3.0,1,1972-01-01,8,0.0,False,13.571428571428571,7.142857142857142,11.0,0.0,13.548387096774194,15.0,11.0
15497,289,15,6,1.0,1,1972-01-01,8,0.0,False,10.086206896551724,0.0,11.0,0.0,10.0125786163522,5.0,11.0
15500,306,13,9,0.0,1,1972-01-01,8,14.285714285714285,False,10.74468085106383,7.142857142857142,11.0,0.0,10.626865671641792,5.0,11.0
